"features_geometry_coordinates_0","features_geometry_coordinates_1","features_geometry_type","features_id","features_properties_additionalInfo_0","features_properties_adviceA","features_properties_adviceB","features_properties_arrangementAttachments_0_displayName","features_properties_arrangementAttachments_0_fileName","features_properties_arrangementAttachments_0_fileType","features_properties_arrangementAttachments_0_linkName","features_properties_arrangementAttachments_0_sizeInBytes","features_properties_arrangementAttachments_0_uniqueFileName","features_properties_arrangementAttachments_1_displayName","features_properties_arrangementAttachments_1_fileName","features_properties_arrangementAttachments_1_fileType","features_properties_arrangementAttachments_1_linkName","features_properties_arrangementAttachments_1_sizeInBytes","features_properties_arrangementAttachments_1_uniqueFileName","features_properties_attendingGroups_0","features_properties_created","features_properties_displayName","features_properties_diversions","features_properties_duration","features_properties_encodedPolylines_0_coords","features_properties_encodedPolylines_0_levels","features_properties_end","features_properties_ended","features_properties_expectedDelay","features_properties_headline","features_properties_impactingNetwork","features_properties_incidentKind","features_properties_isInitialReport","features_properties_isMajor","features_properties_isNewIncident","features_properties_lastUpdated","features_properties_mainCategory","features_properties_name","features_properties_otherAdvice","features_properties_periods_0_closureType","features_properties_periods_0_direction","features_properties_periods_0_finishTime","features_properties_periods_0_fromDay","features_properties_periods_0_startTime","features_properties_periods_0_toDay","features_properties_periods_1_closureType","features_properties_periods_1_direction","features_properties_periods_1_finishTime","features_properties_periods_1_fromDay","features_properties_periods_1_startTime","features_properties_periods_1_toDay","features_properties_periods_2_closureType","features_properties_periods_2_direction","features_properties_periods_2_finishTime","features_properties_periods_2_fromDay","features_properties_periods_2_startTime","features_properties_periods_2_toDay","features_properties_periods_3_closureType","features_properties_periods_3_direction","features_properties_periods_3_finishTime","features_properties_periods_3_fromDay","features_properties_periods_3_startTime","features_properties_periods_3_toDay","features_properties_periods_4_closureType","features_properties_periods_4_direction","features_properties_periods_4_finishTime","features_properties_periods_4_fromDay","features_properties_periods_4_startTime","features_properties_periods_4_toDay","features_properties_periods_5_closureType","features_properties_periods_5_direction","features_properties_periods_5_finishTime","features_properties_periods_5_fromDay","features_properties_periods_5_startTime","features_properties_periods_5_toDay","features_properties_periods_6_closureType","features_properties_periods_6_direction","features_properties_periods_6_finishTime","features_properties_periods_6_fromDay","features_properties_periods_6_startTime","features_properties_periods_6_toDay","features_properties_publicTransport","features_properties_roads_0_conditionTendency","features_properties_roads_0_crossStreet","features_properties_roads_0_delay","features_properties_roads_0_impactedLanes_0_affectedDirection","features_properties_roads_0_impactedLanes_0_closedLanes","features_properties_roads_0_impactedLanes_0_description","features_properties_roads_0_impactedLanes_0_extent","features_properties_roads_0_impactedLanes_0_numberOfLanes","features_properties_roads_0_impactedLanes_0_roadType","features_properties_roads_0_locationQualifier","features_properties_roads_0_mainStreet","features_properties_roads_0_quadrant","features_properties_roads_0_queueLength","features_properties_roads_0_region","features_properties_roads_0_secondLocation","features_properties_roads_0_suburb","features_properties_roads_0_trafficVolume","features_properties_speedLimit","features_properties_start","features_properties_subCategoryA","features_properties_subCategoryB","features_properties_webLinkName","features_properties_webLinkUrl","features_properties_webLinks_0_linkText","features_properties_webLinks_0_linkURL","features_properties_webLinks_1_linkText","features_properties_webLinks_1_linkURL","features_type" 
"150.02846","-29.11502","POINT","702058"," ","Check signage","Reduced speed limit","","","","","","","","","","","",""," ","1499080665183","SCHEDULED ROAD WORKS"," "," ","","","1519909199059","False"," ","SCHEDULED ROAD WORKS - TULLOONA Newell Hwy - 47km to 48km north of Moree","False","Planned","False","False","False","1512384568200","Scheduled road works","None","Traffic will use the Nee Nee side track. <br/>","LANE_CLOSURE","Both directions"," ","Every day","24hrs"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","47km to 48km north of Moree","","","","","","","","-","Newell Highway","","0","REG_WEST"," ","Tulloona","","80","1508677200000",""," ","None","None","","","","","Feature"
"151.16759","-33.8115","POINT","706998"," ","Check signage","Use alternative route","","","","","","","","","","","",""," ","1503394658040","SCHEDULED ROAD WORKS","Motorists should use Epping Rd.<br/>"," ","","","1512824399059","False"," ","SCHEDULED ROAD WORKS - ARTARMON TO LANE COVE WEST Lane Cove Tunnel","True","Planned","False","False","False","1512466077828","Scheduled road works","None"," ","ROAD_CLOSURE","Eastbound","5am","Monday","10pm"," ","ROAD_CLOSURE","Eastbound","5am","Tuesday","10pm"," ","ROAD_CLOSURE","Both directions","5am","Wednesday","10pm"," ","ROAD_CLOSURE","Both directions","5am","Thursday","10pm"," ","","","","","","","","","","","","","","","","","",""," ",""," ","","","","","","","","-","Lane Cove Tunnel","","0","SYD_NORTH"," ","Artarmon to Lane Cove West","","-1","1512306000000",""," ","None","None","","","","","Feature"
"150.26832","-30.98624","POINT","725105"," ","Exercise caution","Reduced speed limit","","","","","","","","","","","",""," ","1510315534776","SCHEDULED ROAD WORKS Resurfacing"," "," ","","","1513342799059","False"," ","SCHEDULED ROAD WORKS Resurfacing - GUNNEDAH Oxley Hwy at Boundary Rd","False","Planned","False","False","False","1512145577355","Scheduled road works","None","Alternating (stop/slow) traffic controls will be in place to allow motorists to pass in one direction at a time. <br/>Allow up to 5 minutes extra travel time.<br/>","LANE_CLOSURE","Both directions","6pm","Weekdays","7am"," ","LANE_CLOSURE","Both directions","1pm","Saturday","8am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Boundary Road","","","","","","","","at","Oxley Highway","","0","REG_NORTH"," ","Gunnedah","","40","1508072400000","Resurfacing"," ","None","None","","","","","Feature"
"151.20676","-33.87284","POINT","714194","","","","","","","","","","","","","","","","","1509588253683","SCHEDULED ROAD WORKS Light rail project"," "," ","","","1512219599059","False"," ","SCHEDULED ROAD WORKS Light rail project - SYDNEY Druitt St between York St and George St","False","Planned","False","False","False","1511609344315","Scheduled road works","None","A contra flow will be in operation so motorists can pass in each direction.<br/>","LANE_CLOSURE","Both directions","5am","Sunday","10pm"," ","LANE_CLOSURE","Both directions","5am","Monday","10pm"," ","LANE_CLOSURE","Both directions","5am","Tuesday","10pm"," ","LANE_CLOSURE","Both directions","5am","Wednesday","10pm"," ","LANE_CLOSURE","Both directions","5am","Thursday","10pm"," ","","","","","","","","","","","",""," ","","York Street","","","","","","","","between","Druitt Street","","0","SYD_MET","George Street","Sydney","","-1","1511355600000","","","","","","","","",""
"151.20509","-33.87964","POINT","725099","","","","","","","","","","","","","","","","","1510311808763","SCHEDULED ROAD WORKS Light rail project","George St and Goulburn St<br/>"," ","","","1512133199060","False"," ","SCHEDULED ROAD WORKS Light rail project - HAYMARKET Hay St between George St and Sussex St","True","Planned","False","False","False","1510746582857","Scheduled road works","None"," ","ROAD_CLOSURE","Westbound","5am","Sunday","10pm"," ","ROAD_CLOSURE","Westbound","5am","Monday","10pm"," ","ROAD_CLOSURE","Westbound","5am","Tuesday","10pm"," ","ROAD_CLOSURE","Westbound","5am","Wednesday","10pm"," ","ROAD_CLOSURE","Westbound","5am","Thursday","10pm"," ","","","","","","","","","","","",""," ","","George Street","","","","","","","","between","Hay Street","","0","SYD_MET","Sussex Street","Haymarket","","-1","1510405200000","","","","","","","","",""
"149.68744","-34.77643","POINT","727090"," ","Check signage","Reduced speed limit","","","","","","","","","","","",""," ","1512051843338","SCHEDULED ROAD WORKS"," "," ","","","1513342799059","False"," ","SCHEDULED ROAD WORKS - GOULBURN Hume Hwy at Hume St roundabout","False","Planned","False","False","True","1512051843338","Scheduled road works","None","Motorists are advised to allow up to 10 minutes extra travel time.<br/>","LANE_CLOSURE","All directions","5pm","Tuesday","7am"," ","LANE_CLOSURE","All directions","5pm","Wednesday","7am"," ","LANE_CLOSURE","All directions","5pm","Thursday","7am"," ","LANE_CLOSURE","All directions","5pm","Friday","7am"," ","","","","","","","","","","","","","","","","","",""," ","","Hume Street roundabout","","","","","","","","at","Hume Highway","","0","REG_SOUTH"," ","Goulburn","","40","1512392400000",""," ","None","None","","","","","Feature"
"150.99736","-33.73015","POINT","713916"," ","Check signage","Exercise caution","","","","","","","","","","","",""," ","1509379519084","SCHEDULED ROAD WORKS"," "," ","","","1515157199059","False"," ","SCHEDULED ROAD WORKS - CASTLE HILL Showground Rd between Carrington Rd and Old Northern Rd","False","Planned","False","False","False","1511611566741","Scheduled road works","None","<strong>Showground Road Widening Project:</strong><br/>Traffic is now using the new lanes, with one lane available for traffic in each direction for two months.<br/>","LANE_CLOSURE","Both directions","","Every day","24hrs"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Carrington Road","","","","","","","","between","Showground Road","","0","SYD_WEST","Old Northern Road","Castle Hill","","-1","1509541200000",""," ","None","None","","","","","Feature"
"152.56499","-28.88566","POINT","725106"," ","Exercise caution","Reduced speed limit","","","","","","","","","","","",""," ","1510316165523","SCHEDULED ROAD WORKS Bridge work"," "," ","","","1556632799059","False"," ","SCHEDULED ROAD WORKS Bridge work - TABULAM Bruxner Hwy between Clarence River Rd and Tabulam Rd","False","Planned","False","False","False","1512145821711","Scheduled road works","None","Alternating (stop/slow) traffic controls in place to allow motorists to pass in one direction at a time.<br/>Allow up to 5 minutes additional travel time.<br/>","LANE_CLOSURE","Both directions","6pm","Weekdays","7am"," ","LANE_CLOSURE","Both directions","1pm","Saturday","8am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Clarence River Road","","","","","","","","between","Bruxner Highway","","0","REG_NORTH","Tabulam Road","Tabulam","","50","1507467600000","Bridge work"," ","None","None","","","","","Feature"
"151.23688","-33.91661","POINT","672476"," ","Check signage","Use alternative route","","Zone 26 map - 31 March.pdf","pdf","Zone 26 map","822921","zone_26_map_-_31_march_1490773675349rax.pdf","","","","","",""," ","1490769402463","SCHEDULED ROAD WORKS Light rail project"," "," ","rg_nEq`az[`Cw[","AA","1514725199059","False"," ","SCHEDULED ROAD WORKS Light rail project - RANDWICK High St between Wansey Rd and Clara St","True","Planned","False","False","False","1511508398046","Scheduled road works","None","- One northbound and southbound lane will be maintained on Botany Street through the intersection of High Street. <br/>- Southbound motorists on Botany Street will be able to turn right to access High Street.<br/>- All motorists will be able to travel left and right from High Street onto Botany Street. <br/>","LANE_CLOSURE","All directions","","Every day","24hrs"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Wansey Road","","","","","","","","between","High Street","","0","SYD_MET","Clara Street","Randwick","","-1","1507899600000","Light rail project"," ","None","None","MySydney","http://www.mysydneycbd.com.au/","Sydney Light Rail","http://www.sydneylightrail.transport.nsw.gov.au/library","Feature"
"151.20715","-33.95793","POINT","726451"," ","Check signage","Reduce speed","","","","","","","","","","","",""," ","1511512726492","SCHEDULED ROAD WORKS"," "," ","","","1513774799059","False"," ","SCHEDULED ROAD WORKS - BANKSMEADOW Botany Rd between Exell St and Fremlin St","False","Planned","False","False","False","1511512929024","Scheduled road works","None","Traffic control will be in place enabling motorists to pass in both directions. <br/>","LANE_CLOSURE","Both directions","5am","Sunday","9pm"," ","LANE_CLOSURE","Both directions","5am","Monday","9pm"," ","LANE_CLOSURE","Both directions","5am","Tuesday","9pm"," ","LANE_CLOSURE","Both directions","5am","Wednesday","9pm"," ","LANE_CLOSURE","Both directions","5am","Thursday","9pm"," ","","","","","","","","","","","",""," ","","Exell Street","","","","","","","","between","Botany Road","","0","SYD_MET","Fremlin Street","Banksmeadow","","-1","1512997200000",""," ","None","None","","","","","Feature"
"151.20221","-33.91053","POINT","726199"," ","Check signage","Exercise caution","","","","","","","","","","","",""," ","1511314470802","SCHEDULED ROAD WORKS"," "," ","","","1513861199059","False"," ","SCHEDULED ROAD WORKS - ROSEBERY Botany Rd between Cressy St and Johnson St","False","Planned","False","False","False","1511609028045","Scheduled road works","None"," ","LANE_CLOSURE","Both directions","5am","Sunday","10pm"," ","LANE_CLOSURE","Both directions","5am","Monday","10pm"," ","LANE_CLOSURE","Both directions","5am","Tuesday","10pm"," ","LANE_CLOSURE","Both directions","5am","Wednesday","10pm"," ","LANE_CLOSURE","Both directions","5am","Thursday","10:30pm"," ","","","","","","","","","","","",""," ","","Cressy Street","","","","","","","","between","Botany Road","","0","SYD_MET","Johnson Street","Rosebery","","-1","1512306000000",""," ","None","None","","","","","Feature"
"151.22334","-33.90303","POINT","725682"," ","Check signage","Allow extra travel time","","","","","","","","","","","",""," ","1510813672057","SCHEDULED ROAD WORKS Light rail project"," "," ","","","1513947599060","False"," ","SCHEDULED ROAD WORKS Light rail project - KENSINGTON Anzac Pde between Alison Rd and Ascot St","False","Planned","False","False","False","1510813861207","Scheduled road works","None","Contra flow traffic conditions will be in place to allow motorists to travel in both directions.<br/>","LANE_CLOSURE","Both directions","5am","Sunday","10pm"," ","LANE_CLOSURE","Both directions","5am","Monday","10pm"," ","LANE_CLOSURE","Both directions","5am","Tuesday","10pm"," ","LANE_CLOSURE","Both directions","5am","Wednesday","10pm"," ","LANE_CLOSURE","Both directions","5am","Thursday","10pm"," ","","","","","","","","","","","",""," ","","Alison Road","","","","","","","","between","Anzac Parade","","0","SYD_MET","Ascot Street","Kensington","","-1","1511182800000","Light rail project"," ","None","None","MySydneyCBD","http://mysydneycbd.nsw.gov.au/","","","Feature"
"150.33919","-35.48579","POINT","714371","","","","","","","","","","","","","","","","","1509718201341","SCHEDULED ROAD WORKS Resurfacing"," "," ","","","1512133199059","True"," ","SCHEDULED ROAD WORKS Resurfacing - TERMEIL Princes Hwy at Bawley Point Rd","False","Planned","False","False","False","1512259669002","Scheduled road works","None","Vegetation control will take place within the area and towards Stephens Creek during this time. One lane will be closed.<br/>","LANE_CLOSURE","Both directions","5pm","Weekdays","7am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Bawley Point Road","","","","","","","","at","Princes Highway","","0","REG_SOUTH"," ","Termeil","","40","1511096400000","","","","","","","","",""
"150.73798","-33.94785","POINT","712956"," ","Reduced speed limit","Exercise caution","","","","","","","","","","","",""," ","1508493063456","SCHEDULED ROAD WORKS"," "," ","","","1530367199059","False"," ","SCHEDULED ROAD WORKS - BRINGELLY The Northern Rd between Robinson Rd and south of Carrington Rd","False","Planned","False","False","False","1511609427603","Scheduled road works","None","General maintenance work will be carried out in the area and shoulders. <br/>On various evenings stop/slow traffic control will be used to let motorists pass in each direction around the work.<br/>","LANE_CLOSURE","Both directions"," ","Every day","24hrs"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Robinson Road","","","","","","","","between","The Northern Road","","0","SYD_SOUTH","south of Carrington Road","Bringelly","","60","1509022800000",""," ","None","None","","","","","Feature"
"153.54356","-28.65277","POINT","459240"," ","Check signage","Allow extra travel time","","","","","","","","","","","",""," ","1389943058937","SCHEDULED ROAD WORKS"," "," ","","","1512910799059","False"," ","SCHEDULED ROAD WORKS - BALLINA TO THE QUEENSLAND BORDER Pacific Hwy to Queensland border","False","Planned","False","False","False","1512225001235","Road works - planned","None","General maintenance will take place as required during this period. In general, only minor delays will be experienced.<br/>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Queensland border","","","","","","","","to","Pacific Highway","","0","REG_NORTH"," ","Ballina to the Queensland border","","-1","1511096400000"," "," ","None","None","","","","","Feature"
"151.20747","-33.87305","POINT","703773","","","","","","","","","","","","","","","","","1500594800593","SCHEDULED ROAD WORKS Light rail project"," "," ","","","1512133199060","False"," ","SCHEDULED ROAD WORKS Light rail project - SYDNEY Park St between George St and Pitt St","False","Planned","False","False","False","1510216996150","Scheduled road works","None","A contra flow will be in place in the westbound lanes so motorists can travel in each direction at the same time.<br/>","LANE_CLOSURE","Both directions","5am","Sunday","10pm"," ","LANE_CLOSURE","Both directions","5am","Monday","10pm"," ","LANE_CLOSURE","Both directions","5am","Tuesday","10pm"," ","LANE_CLOSURE","Both directions","5am","Wednesday","10pm"," ","LANE_CLOSURE","Both directions","5am","Thursday","10pm"," ","","","","","","","","","","","",""," ","","George Street","","","","","","","","between","Park Street","","0","SYD_MET","Pitt Street","Sydney","","-1","1500732000000","","","","","","","","",""
"151.13264","-34.03756","POINT","724975"," ","Exercise caution","Check signage","","","","","","","","","","","",""," ","1510224491573","SCHEDULED ROAD WORKS Surveying"," "," ","","","1513342799060","False"," ","SCHEDULED ROAD WORKS Surveying - CARINGBAH Captain Cook Dr between Murrami Ave and Carabella Rd","False","Planned","False","False","False","1510224936247","Scheduled road works","None","Work will be undertaken on various Sundays and weekdays throughout this period.<br/>Traffic controls will be in place to allow motorists to pass in each direction.<br/>Motorists are advised to allow additional travel time<br/>","LANE_CLOSURE","Both directions","5am","Sunday","9pm"," ","LANE_CLOSURE","Both directions","5am","Weekdays","9pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Murrami Avenue","","","","","","","","between","Captain Cook Drive","","0","SYD_SOUTH","Carabella Road","Caringbah","","-1","1510664400000","Surveying"," ","None","None","","","","","Feature"
"151.20413","-33.87321","POINT","725699"," ","Check signage","Reduce speed","","","","","","","","","","","",""," ","1510819730427","SCHEDULED ROAD WORKS Crane installation"," "," ","","","1512910799059","False"," ","SCHEDULED ROAD WORKS Crane installation - SYDNEY Sussex St between Druitt St and Bathurst St","False","Planned","False","False","False","1511940059320","Scheduled road works","None","3 of 4 lanes will be closed southbound for work on Sunday's only. <br/>","LANE_CLOSURE","Southbound","7pm","Sunday","6am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Druitt Street","","","","","","","","between","Sussex Street","","0","SYD_MET","Bathurst Street","Sydney","","-1","1511614800000"," "," ","None","None","","","","","Feature"
"144.125","-35.63029","POINT","614522"," ","Check signage","Reduced speed limit","","","","","","","","","","","",""," ","1466761109303","SCHEDULED ROAD WORKS"," "," ","","","1527343199059","False"," ","SCHEDULED ROAD WORKS - BARHAM Barham Bridge above Murray River","False","Planned","False","False","False","1512203178899","Scheduled road works","None","There is a 4.2m width restriction in place at all times.<br/>","LANE_CLOSURE","Both directions"," ","Monday","24hrs"," ","LANE_CLOSURE","Both directions"," ","Tuesday","24hrs"," ","LANE_CLOSURE","Both directions"," ","Wednesday","24hrs"," ","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Murray River","","","","","","","","above","Barham Bridge","","0","REG_SOUTH"," ","Barham","","40","1495980000000","Slope stabilisation"," ","None","None","","","","","Feature"
