"features_geometry_coordinates_0","features_geometry_coordinates_1","features_geometry_type","features_id","features_properties_additionalInfo_0","features_properties_adviceA","features_properties_adviceB","features_properties_attendingGroups_0","features_properties_attendingGroups_1","features_properties_attendingGroups_2","features_properties_created","features_properties_displayName","features_properties_diversions","features_properties_duration","features_properties_encodedPolylines_0_coords","features_properties_encodedPolylines_0_levels","features_properties_end","features_properties_ended","features_properties_expectedDelay","features_properties_headline","features_properties_impactingNetwork","features_properties_incidentKind","features_properties_isInitialReport","features_properties_isMajor","features_properties_isNewIncident","features_properties_lastUpdated","features_properties_mainCategory","features_properties_name","features_properties_otherAdvice","features_properties_periods_0_closureType","features_properties_periods_0_direction","features_properties_periods_0_finishTime","features_properties_periods_0_fromDay","features_properties_periods_0_startTime","features_properties_periods_0_toDay","features_properties_publicTransport","features_properties_roads_0_conditionTendency","features_properties_roads_0_crossStreet","features_properties_roads_0_delay","features_properties_roads_0_impactedLanes_0_affectedDirection","features_properties_roads_0_impactedLanes_0_closedLanes","features_properties_roads_0_impactedLanes_0_description","features_properties_roads_0_impactedLanes_0_extent","features_properties_roads_0_impactedLanes_0_numberOfLanes","features_properties_roads_0_impactedLanes_0_roadType","features_properties_roads_0_locationQualifier","features_properties_roads_0_mainStreet","features_properties_roads_0_quadrant","features_properties_roads_0_queueLength","features_properties_roads_0_region","features_properties_roads_0_secondLocation","features_properties_roads_0_suburb","features_properties_roads_0_trafficVolume","features_properties_speedLimit","features_properties_start","features_properties_subCategoryA","features_properties_subCategoryB","features_properties_webLinkName","features_properties_webLinkUrl","features_properties_webLinks_0_linkText","features_properties_webLinks_0_linkURL","features_type" 
"151.19255","-33.94195","POINT","727293","","","","","","","1512186483511","ACCIDENT 2 cars"," ","None","","","None","True","None","ACCIDENT 2 cars - MASCOT General Holmes Dr at Southern Cross Dr","False","Unplanned","False","False","False","1512188854104","Accident","None"," ","","","","","",""," ","","Southern Cross Drive"," ","Northbound"," "," ","Affected"," "," ","at","General Holmes Drive","","-1","SYD_MET"," ","Mascot","Heavy","-1","None","","","","","","",""
"149.03069","-34.96768","POINT","727292","","","","","","","1512186307873","ACCIDENT"," ","None","","","None","True","None","ACCIDENT - MURRUMBATEMAN Barton Hwy at East St","False","Unplanned","False","False","False","1512189431874","Accident","None"," ","","","","","",""," ","","East Street","","","","","","","","at","Barton Highway","","0","REG_SOUTH"," ","Murrumbateman","","-1","None","","","","","","",""
"151.21071","-33.83747","POINT","727302","","","","","","","1512188968918","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - NORTH SYDNEY Warringah Fwy at Berry St","False","Unplanned","False","False","False","1512199615641","Breakdown","None"," ","","","","","",""," ","","Berry Street","","Northbound","1","Lane 1","Lanes closed","4"," ","at","Warringah Freeway","","0","SYD_NORTH"," ","North Sydney","","-1","None","","","","","","",""
"151.10329","-34.00865","POINT","727298","","","","","","","1512188434329","TRAFFIC LIGHTS BLACKED OUT Power failure"," ","None","","","None","True","None","TRAFFIC LIGHTS BLACKED OUT Power failure - SYLVANIA Princes Hwy at Formosa St","False","Unplanned","False","False","False","1512193593791","Traffic lights blacked out","None","Other sets of signals are also blacked out including: <br/>- Princes Hwy &amp; Birdwood St<br/>","","","","","",""," ","","Formosa Street","","","","","","","","at","Princes Highway","","0","SYD_SOUTH"," ","Sylvania","","-1","None","","","","","","",""
"151.08428","-33.8371","POINT","727300","","","","","","","1512188736590","ACCIDENT 2 cars"," ","None","","","None","True","None","ACCIDENT 2 cars - RHODES Homebush Bay Dr at Oulton Ave","False","Unplanned","False","False","False","1512191721394","Accident","None"," <br/>","","","","","",""," ","","Oulton Avenue"," ","Northbound","2"," ","Lanes closed","3"," ","at","Homebush Bay Drive","","-1","SYD_MET"," ","Rhodes","Heavy","-1","None","","","","","","",""
"151.07137","-33.9437","POINT","727299","","","","","","","1512188578939","HAZARD Fallen tree"," ","None","","","None","True","None","HAZARD Fallen tree - NARWEE M5 Mwy approaching King Georges Rd","False","Unplanned","False","False","False","1512190730089","Hazard","None","The tree has fallen into the breakdown lane. <br/>","","","","","",""," ","","King Georges Road","","Eastbound"," "," ","Affected"," "," ","approaching","M5 Motorway","","0","SYD_MET"," ","Narwee","","-1","None","","","","","","",""
"151.2111","-33.84347","POINT","727301","","","","","","","1512188897206","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - NORTH SYDNEY Warringah Fwy at Mount St","False","Unplanned","False","False","False","1512189692733","Breakdown","None"," ","","","","","",""," ","","Mount Street","","Northbound","1","Lane 1","Lanes closed","4"," ","at","Warringah Freeway","","0","SYD_NORTH"," ","North Sydney","","-1","None","","","","","","",""
"150.85495","-33.84291","POINT","727297","","","","","","","1512188238941","HAZARD Fallen tree"," ","None","","","None","True","None","HAZARD Fallen tree - HORSLEY PARK Westlink M7 approaching The Horsley Dr","False","Unplanned","False","False","False","1512194289854","Hazard","None"," ","","","","","",""," ","","The Horsley Drive","","Northbound","1","Lane 1","Lanes closed"," "," ","approaching","Westlink M7","","0","SYD_SOUTH"," ","Horsley Park","","-1","None","","","","","","",""
"150.9439","-33.74279","POINT","727296","","","","","RMS","","1512187523238","ACCIDENT Car, Pedestrian"," ","None","","","None","True","None","ACCIDENT Car, Pedestrian - GLENWOOD Norwest Boulevard at Greenhill Dr","False","Unplanned","False","False","False","1512189663827","Accident","None"," ","","","","","",""," ","","Greenhill Drive","","Eastbound"," "," ","Affected"," "," ","at","Norwest Boulevard","","0","SYD_WEST"," ","Glenwood","","-1","None","","","","","","",""
"150.85434","-33.79821","POINT","727295","","","","","","","1512187489402","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - EASTERN CREEK M4 Mwy approaching M7 Mwy","False","Unplanned","False","False","False","1512201223404","Accident","None","There is tyre debris on the road from a previous incident. <br/>","","","","","",""," ","","M7 Motorway","","Westbound"," "," ","Affected"," "," ","approaching","M4 Motorway","","0","SYD_WEST"," ","Eastern Creek","","-1","None","","","","","","",""
"151.2966","-33.43396","POINT","727303","","","","","","","1512189068117","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - KARIONG Central Coast Hwy at The Avenue","False","Unplanned","False","False","False","1512190934353","Accident","None"," ","","","","","",""," ","","The Avenue","","Eastbound","1","Lane 1","Lanes closed","4"," ","at","Central Coast Highway","","0","REG_NORTH"," ","Kariong","","-1","None","","","","","","",""
"150.8587","-33.64635","POINT","727304","","","","","","","1512190429886","TRAFFIC LIGHTS FLASHING YELLOW"," ","None","","","None","True","None","TRAFFIC LIGHTS FLASHING YELLOW - VINEYARD Windsor Rd at Chapman Rd","False","Unplanned","False","False","False","1512214576934","Traffic lights flashing yellow","None"," ","","","","","",""," ","","Chapman Road","","","","","","","","at","Windsor Road","","0","SYD_WEST"," ","Vineyard","","-1","None","","","","","","",""
"150.90314","-33.92692","POINT","727305","","","","","","","1512190574964","TRAFFIC LIGHTS BLACKED OUT"," ","None","","","None","True","None","TRAFFIC LIGHTS BLACKED OUT - LURNEA Hoxton Park Rd at Webster Rd","False","Unplanned","False","False","False","1512193542187","Traffic lights blacked out","None"," ","","","","","",""," ","","Webster Road","","","","","","","","at","Hoxton Park Road","","0","SYD_SOUTH"," ","Lurnea","","-1","None","","","","","","",""
"150.87895","-34.40148","POINT","727311","","","","","","","1512192195643","HAZARD lifted drain grate"," ","None","","","None","True","None","HAZARD lifted drain grate - MOUNT OUSLEY M1 Princes Mwy (Mount Ousley Rd) at Mount Ousley Rd","False","Unplanned","False","False","False","1512196148445","Hazard","None"," ","","","","","",""," ","","Mount Ousley Road","","Southbound","1","Lane 1","Lanes closed","3"," ","at","M1 Princes Motorway (Mount Ousley Road)","","0","REG_SOUTH"," ","Mount Ousley","","-1","None","","","","","","",""
"150.93042","-33.70431","POINT","727309","","","","","","","1512190890034","ACCIDENT 2 cars"," ","None","","","None","True","None","ACCIDENT 2 cars - KELLYVILLE Old Windsor Rd at Windsor Rd","False","Unplanned","False","False","False","1512191737259","Accident","None"," ","","","","","",""," ","","Windsor Road","","","","","","","","at","Old Windsor Road","","0","SYD_WEST"," ","Kellyville","","-1","None","","","","","","",""
"151.02754","-33.71528","POINT","727310","","","","","","","1512191651663","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - DURAL New Line Rd at David Rd","False","Unplanned","False","False","False","1512194634079","Accident","None"," ","","","","","",""," ","","David Road","","","","","","","","at","New Line Road","","0","SYD_NORTH"," ","Dural","","-1","None","","","","","","",""
"151.06791","-33.85778","POINT","727308","","","","","","","1512190854575","ACCIDENT 2 cars"," ","None","","","None","True","None","ACCIDENT 2 cars - LIDCOMBE Parramatta Rd at Courallie Ave","False","Unplanned","False","False","False","1512193933929","Accident","None"," ","","","","","",""," ","","Courallie Avenue"," ","Eastbound"," "," ","Affected"," "," ","at","Parramatta Road","","-1","SYD_MET"," ","Lidcombe","Heavy","-1","None","","","","","","",""
"151.07373","-33.94358","POINT","727316","","","","","","","1512193817679","ACCIDENT 3 vehicles"," ","None","","","None","True","None","ACCIDENT 3 vehicles - BEVERLY HILLS M5 Mwy at King Georges Rd","False","Unplanned","False","False","False","1512196163718","Accident","None"," ","","","","","",""," ","","King Georges Road"," ","Eastbound","1","Breakdown lane","Lanes closed","3"," ","at","M5 Motorway","","-1","SYD_MET"," ","Beverly Hills","Heavy","-1","None","","","","","","",""
"151.21848","-33.86844","POINT","727313","","","","","Motorway crew","","1512193236618","ACCIDENT 2 cars"," ","None","","","None","True","None","ACCIDENT 2 cars - WOOLLOOMOOLOO Cahill Exp at off ramp to Cowper Wharf Rd","False","Unplanned","False","False","False","1512194700363","Accident","None"," ","","","","","",""," ","","off ramp to Cowper Wharf Road","","Southbound","1","Lane 1","Lanes closed","2"," ","at","Cahill Expressway","","0","SYD_MET"," ","Woolloomooloo","","-1","None","","","","","","",""
"150.89641","-33.80301","POINT","727312","","","","","","","1512192863408","HAZARD Ladder"," ","None","","","None","True","None","HAZARD Ladder - EASTERN CREEK M4 Mwy near Reservoir Rd","False","Unplanned","False","False","False","1512196285162","Hazard","None"," ","","","","","",""," ","","Reservoir Road","","Westbound"," "," ","Affected"," "," ","near","M4 Motorway","","0","SYD_WEST"," ","Eastern Creek","","-1","None","","","","","","",""
"151.33189","-33.64156","POINT","727315","","","","","","","1512193704284","ACCIDENT 2 cars"," ","None","","","None","True","None","ACCIDENT 2 cars - BILGOLA Barrenjoey Rd at The Serpentine","False","Unplanned","False","False","False","1512197623968","Accident","None"," ","","","","","",""," ","","The Serpentine","Significant","Both directions"," "," ","Affected"," "," ","at","Barrenjoey Road","","-1","SYD_NORTH"," ","Bilgola","Heavy","-1","None","","","","","","",""
"151.18373","-33.48199","POINT","727319","","","","","","","1512195241707","ACCIDENT 3 vehicles"," ","None","","","None","True","None","ACCIDENT 3 vehicles - BAR POINT M1 Pacific Mwy (F3) just past Jolls Bridge","False","Unplanned","False","False","False","1512196794184","Accident","None"," ","","","","","",""," ","","Jolls Bridge","","Northbound","1"," ","Lanes closed","3"," ","just past","M1 Pacific Motorway (F3)","","0","REG_NORTH"," ","Bar Point","","-1","None","","","","","","",""
"151.32688","-33.61098","POINT","727322","","","","","","","1512197317307","ACCIDENT 2 cars"," ","None","","","None","True","None","ACCIDENT 2 cars - PALM BEACH Barrenjoey Rd at Surf Rd","False","Unplanned","False","False","False","1512199469034","Accident","None"," ","","","","","",""," ","","Surf Road","","Both directions"," "," ","Affected"," "," ","at","Barrenjoey Road","","0","SYD_NORTH"," ","Palm Beach","","-1","None","","","","","","",""
"150.94919","-33.89851","POINT","727326","","","","","","","1512198986065","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - FAIRFIELD Cabramatta Rd at Hume Hwy","False","Unplanned","False","False","False","1512200114289","Breakdown","None"," ","","","","","",""," ","","Hume Highway","","Southbound","1","Lane 3","Lanes closed","3"," ","at","Cabramatta Road","","0","SYD_SOUTH"," ","Fairfield","","-1","None","","","","","","",""
"151.08038","-34.13266","POINT","727323","","","","","","","1512198237742","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - ROYAL NATIONAL PARK Sir Bertram Stevens Dr at Wattamolla Rd","False","Unplanned","False","False","False","1512205057047","Accident","None"," ","","","","","",""," ","","Wattamolla Road","","Both directions"," "," ","Affected"," "," ","at","Sir Bertram Stevens Drive","","0","SYD_SOUTH"," ","Royal National Park","","-1","None","","","","","","",""
"151.20349","-33.87582","POINT","727324","","","","","","","1512198717748","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - SYDNEY Harbour St On-Ramp to Cross City Tunnel","False","Unplanned","False","False","False","1512198831034","Breakdown","None"," ","","","","","",""," ","","Cross City Tunnel","","Northbound"," "," ","Affected"," "," ","to","Harbour Street On-Ramp","","0","SYD_MET"," ","Sydney","","-1","None","","","","","","",""
"151.04165","-33.86498","POINT","727325","","","","","","","1512198783798","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - LIDCOMBE Olympic Dr at Vaughan St","False","Unplanned","False","False","False","1512200580458","Breakdown","None"," ","","","","","",""," ","","Vaughan Street","","Northbound","1","Lane 1","Lanes closed","3"," ","at","Olympic Drive","","0","SYD_MET"," ","Lidcombe","","-1","None","","","","","","",""
"151.20326","-33.8773","POINT","727328","","","","","Tow truck","","1512200301705","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - SYDNEY Pier St at Harbour St","False","Unplanned","False","False","False","1512201275850","Breakdown","None"," ","","","","","",""," ","","Harbour Street","","Westbound","1","Lane 1","Lanes closed","2"," ","at","Pier Street","","0","SYD_MET"," ","Sydney","","-1","None","","","","","","",""
"151.20852","-33.84065","POINT","727329","","","","","RMS","","1512202074673","Damaged Signal Post"," ","None","","","None","True","None","Damaged Signal Post - NORTH SYDNEY Pacific Hwy at Walker St","False","Unplanned","False","False","False","1512208715324","Traffic lights flashing yellow","None"," ","","","","","",""," ","","Walker Street","","Westbound"," "," ","Affected"," "," ","at","Pacific Highway","","0","SYD_NORTH"," ","North Sydney","","-1","None","","","","","","",""
"151.11092","-34.00848","POINT","727330","","","","","","","1512202787959","ACCIDENT"," ","None","","","None","True","None","ACCIDENT - SYLVANIA Princes Hwy opposite Ellis St","False","Unplanned","False","False","False","1512204119608","Accident","None"," ","","","","","",""," ","","Ellis Street","","Northbound","1","Lane 3","Lanes closed","3"," ","opposite","Princes Highway","","0","SYD_SOUTH"," ","Sylvania","","-1","None","","","","","","",""
"151.21101","-33.84326","POINT","727331","","","","","","","1512204113961","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - NORTH SYDNEY Warringah Fwy at Pacific Hwy","False","Unplanned","False","False","False","1512211544067","Breakdown","None"," ","","","","","",""," ","","Pacific Highway","","Northbound","1"," ","Lanes closed"," "," ","at","Warringah Freeway","","0","SYD_NORTH"," ","North Sydney","","-1","None","","","","","","",""
"151.18622","-33.86924","POINT","727333","","","","","","","1512204423788","HEAVY TRAFFIC"," ","None","","","None","True","None","HEAVY TRAFFIC - PYRMONT Anzac Bridge","False","Unplanned","False","False","False","1512205868860","Heavy traffic","None"," ","","","","","",""," ",""," ","","City bound"," "," ","Affected"," "," ","-","Anzac Bridge","","0","SYD_MET"," ","Pyrmont","","-1","None","","","","","","",""
"150.69348","-34.57809","POINT","727332","","","","","","","1512204407986","HAZARD Diesel spill"," ","None","","","None","True","None","HAZARD Diesel spill - TONGARRA Illawarra Hwy on Macquarie Pass","False","Unplanned","False","False","False","1512206510106","Hazard","None"," ","","","","","",""," ","","Macquarie Pass","","Southbound"," "," ","Affected"," "," ","on","Illawarra Highway","","0","REG_SOUTH"," ","Tongarra","","-1","None","","","","","","",""
"151.21448","-33.82757","POINT","727334","","","","","","","1512205298921","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - CAMMERAY Warringah Fwy approaching Ernest St","False","Unplanned","False","False","False","1512207331731","Breakdown","None"," ","","","","","",""," ","","Ernest Street","","City bound","1","Lane 4","Lanes closed","4"," ","approaching","Warringah Freeway","","0","SYD_NORTH"," ","Cammeray","","-1","None","","","","","","",""
